CPU: Intel Skylake microarchitecture, speed 2.701e+06 MHz (estimated)
Counted cpu_clk_unhalted events () with a unit mask of 0x00 (Core cycles when at least one thread on the physical core is not in halt state) count 2100000
Samples on CPU 0
Samples on CPU 1
Samples on CPU 3
Samples on CPU 4
Samples on CPU 5
Samples on CPU 7
Samples on CPU 8
Samples on CPU 10
Samples on CPU 12
Samples on CPU 13
Samples on CPU 14
Samples on CPU 15
Samples on CPU 16
Samples on CPU 17
Samples on CPU 18
Samples on CPU 19
Samples on CPU 20
Samples on CPU 21
Samples on CPU 22
Samples on CPU 23
Samples on CPU 25
Samples on CPU 27
Samples on CPU 28
Samples on CPU 33
Samples on CPU 36
Samples on CPU 37
Samples on CPU 38
Samples on CPU 39
Samples on CPU 40
Samples on CPU 41
Samples on CPU 42
Samples on CPU 43
Samples on CPU 45
samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        image name               app name                 symbol name
390       0.1392  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   UpdateTimeoutList
376       0.1342  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   FlushTCPSendingBuffer
350       0.1249  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  libtbbmalloc.so.2        libtbbmalloc.so.2        rml::internal::internalPoolMalloc(rml::internal::MemoryPool*, unsigned long)
348       0.1242  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   RBFragEnqueue
348       0.1242  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   WriteTCPACKList
336       0.1199  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  libpthread-2.17.so       libpthread-2.17.so       __lll_lock_wait
334       0.1192  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   nvmem_memcpy(char*, char const*, unsigned long)
332       0.1185  327       0.0990  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  libpthread-2.17.so       libpthread-2.17.so       pthread_mutex_trylock
321       0.1146  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   RBPut
290       0.1035  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   RBRemove
236       0.0842  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   EqualFlow
226       0.0807  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   GetDestinationHWaddr
